"chromosomeI"	"fragmentI"	"chromosomeJ"	"fragmentJ"	"pvalue"
"chr18"	44850000	"chr18"	45650000	0.75884176410704
"chr18"	44850000	"chr18"	45700000	0.727125854631531
"chr18"	44850000	"chr18"	45750000	0.971359174512141
"chr18"	44850000	"chr18"	45800000	0.905556294958526
"chr18"	44850000	"chr18"	45850000	0.476990998393653
"chr18"	44900000	"chr18"	44950000	0.673745491977362
"chr18"	44900000	"chr18"	45000000	0.435846603707386
"chr18"	44900000	"chr18"	45050000	0.429728382500358
"chr18"	44900000	"chr18"	45100000	0.292194340484879
"chr18"	44900000	"chr18"	45150000	0.618527897311131
"chr18"	44900000	"chr18"	45200000	0.01521977229845
"chr18"	44900000	"chr18"	45250000	0.312513048427996
"chr18"	44900000	"chr18"	45300000	0.280210127895217
"chr18"	44900000	"chr18"	45350000	0.738107314069437
"chr18"	44900000	"chr18"	45400000	0.807300991918811
"chr18"	44900000	"chr18"	45450000	0.561388865191367
"chr18"	44900000	"chr18"	45500000	0.480124253558649
"chr18"	44900000	"chr18"	45550000	0.27507503313739
"chr18"	44900000	"chr18"	45600000	0.171103347379962
"chr18"	44900000	"chr18"	45650000	0.388074160832123
"chr18"	44900000	"chr18"	45700000	0.491449540242276
"chr18"	44900000	"chr18"	45750000	0.802275199387198
"chr18"	44900000	"chr18"	45800000	0.51435751121464
"chr18"	44900000	"chr18"	45850000	0.422455215578265
"chr18"	44900000	"chr18"	45900000	0.484418510640163
"chr18"	44950000	"chr18"	45000000	0.737427675400927
"chr18"	44950000	"chr18"	45050000	0.675366898080411
"chr18"	44950000	"chr18"	45100000	0.52805749512044
"chr18"	44950000	"chr18"	45150000	0.851022177055329
"chr18"	44950000	"chr18"	45200000	0.256242798155935
"chr18"	44950000	"chr18"	45250000	0.507127729396486
"chr18"	44950000	"chr18"	45300000	0.47623033054572
"chr18"	44950000	"chr18"	45350000	0.909596311145856
"chr18"	44950000	"chr18"	45400000	0.747173008648516
"chr18"	44950000	"chr18"	45450000	0.729724835356298
"chr18"	44950000	"chr18"	45500000	0.469415623638825
"chr18"	44950000	"chr18"	45550000	0.349786447560158
"chr18"	44950000	"chr18"	45600000	0.600429339412643
"chr18"	44950000	"chr18"	45650000	0.37564144190709
"chr18"	44950000	"chr18"	45700000	0.979101402451229
"chr18"	44950000	"chr18"	45750000	0.478515746110298
"chr18"	44950000	"chr18"	45800000	0.246903387996396
"chr18"	44950000	"chr18"	45850000	0.571732589427575
"chr18"	44950000	"chr18"	45900000	0.621183078538398
"chr18"	44950000	"chr18"	45950000	0.436168058387071
"chr18"	45000000	"chr18"	45050000	0.605218067763917
"chr18"	45000000	"chr18"	45100000	0.7498007750398
"chr18"	45000000	"chr18"	45150000	0.787934431379658
"chr18"	45000000	"chr18"	45200000	0.419349149759674
"chr18"	45000000	"chr18"	45250000	0.263930954293862
"chr18"	45000000	"chr18"	45300000	0.486231200682554
"chr18"	45000000	"chr18"	45350000	0.956752454188048
"chr18"	45000000	"chr18"	45400000	0.891322263541665
"chr18"	45000000	"chr18"	45450000	0.598897840415327
"chr18"	45000000	"chr18"	45500000	0.332546236833302
"chr18"	45000000	"chr18"	45550000	0.195604527636269
"chr18"	45000000	"chr18"	45600000	0.800191027620935
"chr18"	45000000	"chr18"	45650000	0.610088395969866
"chr18"	45000000	"chr18"	45700000	0.971140339428505
"chr18"	45000000	"chr18"	45750000	0.782620819224343
"chr18"	45000000	"chr18"	45800000	0.703465912055233
"chr18"	45000000	"chr18"	45850000	0.611097987829082
"chr18"	45000000	"chr18"	45900000	0.465868776909475
"chr18"	45000000	"chr18"	45950000	0.454075987096409
"chr18"	45000000	"chr18"	46000000	1
"chr18"	45050000	"chr18"	45100000	0.185175590577756
"chr18"	45050000	"chr18"	45150000	0.928895721829968
"chr18"	45050000	"chr18"	45200000	0.32425009894517
"chr18"	45050000	"chr18"	45250000	0.615276333778522
"chr18"	45050000	"chr18"	45300000	0.657646813543961
"chr18"	45050000	"chr18"	45350000	0.721756183201001
"chr18"	45050000	"chr18"	45400000	0.792019421731839
"chr18"	45050000	"chr18"	45450000	0.208459545670028
"chr18"	45050000	"chr18"	45500000	0.53565616062358
"chr18"	45050000	"chr18"	45550000	0.166846890642681
"chr18"	45050000	"chr18"	45600000	0.429619422982988
"chr18"	45050000	"chr18"	45650000	0.366547223822891
"chr18"	45050000	"chr18"	45700000	0.53074316247694
"chr18"	45050000	"chr18"	45750000	0.568631426584775
"chr18"	45050000	"chr18"	45800000	0.830100956812454
"chr18"	45050000	"chr18"	45850000	0.872735019059329
"chr18"	45050000	"chr18"	45900000	0.345840338284861
"chr18"	45050000	"chr18"	45950000	0.732772711873461
"chr18"	45050000	"chr18"	46000000	0.930212213873379
"chr18"	45050000	"chr18"	46050000	0.908174449554384
"chr18"	45100000	"chr18"	45150000	0.815641672308259
"chr18"	45100000	"chr18"	45200000	0.383162848915752
"chr18"	45100000	"chr18"	45250000	0.344963557573707
"chr18"	45100000	"chr18"	45300000	0.508586257676579
"chr18"	45100000	"chr18"	45350000	0.967572246801755
"chr18"	45100000	"chr18"	45400000	0.797121825454283
"chr18"	45100000	"chr18"	45450000	0.337523080633392
"chr18"	45100000	"chr18"	45500000	0.393860947304141
"chr18"	45100000	"chr18"	45550000	0.166604166796758
"chr18"	45100000	"chr18"	45600000	0.523940679745365
"chr18"	45100000	"chr18"	45650000	0.481398773912252
"chr18"	45100000	"chr18"	45700000	0.838076488758374
"chr18"	45100000	"chr18"	45750000	0.560543449146869
"chr18"	45100000	"chr18"	45800000	0.235663345675819
"chr18"	45100000	"chr18"	45850000	0.644696375726309
"chr18"	45100000	"chr18"	45900000	0.223305701267649
"chr18"	45100000	"chr18"	45950000	0.356924049077341
"chr18"	45100000	"chr18"	46000000	0.990108635499349
"chr18"	45100000	"chr18"	46050000	0.986172103699779
"chr18"	45100000	"chr18"	46100000	0.993433837769748
"chr18"	45150000	"chr18"	45200000	0.731945494999188
"chr18"	45150000	"chr18"	45250000	0.784002124312689
"chr18"	45150000	"chr18"	45300000	0.924368375674027
"chr18"	45150000	"chr18"	45350000	0.989758636168997
"chr18"	45150000	"chr18"	45400000	0.965791908722089
"chr18"	45150000	"chr18"	45450000	0.937282157392481
"chr18"	45150000	"chr18"	45500000	0.535167504149118
"chr18"	45150000	"chr18"	45550000	0.549512318519839
"chr18"	45150000	"chr18"	45600000	0.556082988779747
"chr18"	45150000	"chr18"	45650000	0.94700775292023
"chr18"	45150000	"chr18"	45700000	0.720164419485621
"chr18"	45150000	"chr18"	45750000	0.661988719538075
"chr18"	45150000	"chr18"	45800000	0.921505084550576
"chr18"	45150000	"chr18"	45850000	0.849115911948812
"chr18"	45150000	"chr18"	45900000	0.806474917699912
"chr18"	45150000	"chr18"	45950000	0.934024719208348
"chr18"	45150000	"chr18"	46000000	0.988360352525664
"chr18"	45150000	"chr18"	46050000	1
"chr18"	45150000	"chr18"	46100000	0.879748043766062
"chr18"	45150000	"chr18"	46150000	1
"chr18"	45200000	"chr18"	45250000	0.565130322677648
"chr18"	45200000	"chr18"	45300000	0.832102120151973
"chr18"	45200000	"chr18"	45350000	0.892258174662986
"chr18"	45200000	"chr18"	45400000	0.878035180835522
"chr18"	45200000	"chr18"	45450000	0.459676234380768
"chr18"	45200000	"chr18"	45500000	0.239436256740766
"chr18"	45200000	"chr18"	45550000	0.0871060770363397
"chr18"	45200000	"chr18"	45600000	0.0499252179871348
"chr18"	45200000	"chr18"	45650000	0.150788785639521
"chr18"	45200000	"chr18"	45700000	0.458450298663116
"chr18"	45200000	"chr18"	45750000	0.366220837838218
"chr18"	45200000	"chr18"	45800000	0.249652091434164
"chr18"	45200000	"chr18"	45850000	0.212372120861156
"chr18"	45200000	"chr18"	45900000	0.579969152844866
"chr18"	45200000	"chr18"	45950000	0.791303970039215
"chr18"	45200000	"chr18"	46000000	1
"chr18"	45200000	"chr18"	46050000	0.878100228168759
"chr18"	45200000	"chr18"	46100000	0.936189442457502
"chr18"	45200000	"chr18"	46150000	0.94658224086439
"chr18"	45200000	"chr18"	46200000	0.992499656576113
"chr18"	45250000	"chr18"	45300000	0.773586865556862
"chr18"	45250000	"chr18"	45350000	0.913307112718492
"chr18"	45250000	"chr18"	45400000	0.690486683655065
"chr18"	45250000	"chr18"	45450000	0.273197156035892
"chr18"	45250000	"chr18"	45500000	0.0919825952662307
"chr18"	45250000	"chr18"	45550000	0.137019611840677
"chr18"	45250000	"chr18"	45600000	0.193627850736524
"chr18"	45250000	"chr18"	45650000	0.426921870938062
"chr18"	45250000	"chr18"	45700000	0.557777277504509
"chr18"	45250000	"chr18"	45750000	0.670295694020686
"chr18"	45250000	"chr18"	45800000	0.268383633527756
"chr18"	45250000	"chr18"	45850000	0.342006957699504
"chr18"	45250000	"chr18"	45900000	0.442383921897714
"chr18"	45250000	"chr18"	45950000	0.0578770258406967
"chr18"	45250000	"chr18"	46000000	0.942875320126426
"chr18"	45250000	"chr18"	46050000	0.926335731952891
"chr18"	45250000	"chr18"	46100000	0.602786877031882
"chr18"	45250000	"chr18"	46150000	0.765640822857994
"chr18"	45250000	"chr18"	46200000	0.979960522359084
"chr18"	45250000	"chr18"	46250000	1
"chr18"	45300000	"chr18"	45350000	0.383029032971963
"chr18"	45300000	"chr18"	45400000	0.352307410135535
"chr18"	45300000	"chr18"	45450000	0.409800839029647
"chr18"	45300000	"chr18"	45500000	0.068292473217778
"chr18"	45300000	"chr18"	45550000	0.125711999312725
"chr18"	45300000	"chr18"	45600000	0.101065529422528
"chr18"	45300000	"chr18"	45650000	0.293751374589905
"chr18"	45300000	"chr18"	45700000	0.129427234171868
"chr18"	45300000	"chr18"	45750000	0.639879696121042
"chr18"	45300000	"chr18"	45800000	0.15026106780719
"chr18"	45300000	"chr18"	45850000	0.064236029018581
"chr18"	45300000	"chr18"	45900000	0.164074044089781
"chr18"	45300000	"chr18"	45950000	0.388970321394657
"chr18"	45300000	"chr18"	46000000	0.351264769716414
"chr18"	45300000	"chr18"	46050000	0.637538215839988
"chr18"	45300000	"chr18"	46100000	0.83872779069282
"chr18"	45300000	"chr18"	46150000	0.699063946186781
"chr18"	45300000	"chr18"	46200000	0.931655525056576
"chr18"	45300000	"chr18"	46250000	0.960889693646154
"chr18"	45300000	"chr18"	46300000	0.795689372750049
"chr18"	45350000	"chr18"	45400000	0.421599398848443
"chr18"	45350000	"chr18"	45450000	0.593433292223247
"chr18"	45350000	"chr18"	45500000	0.691822076974321
"chr18"	45350000	"chr18"	45550000	0.341478494245868
"chr18"	45350000	"chr18"	45600000	0.498583755998586
"chr18"	45350000	"chr18"	45650000	0.806142420360893
"chr18"	45350000	"chr18"	45700000	0.900988634544775
"chr18"	45350000	"chr18"	45750000	0.839179228273472
"chr18"	45350000	"chr18"	45800000	0.46140778478328
"chr18"	45350000	"chr18"	45850000	0.21192209798387
"chr18"	45350000	"chr18"	45900000	0.472158635369589
"chr18"	45350000	"chr18"	45950000	0.240950326001903
"chr18"	45350000	"chr18"	46000000	0.613932947089948
"chr18"	45350000	"chr18"	46050000	0.794987274331661
"chr18"	45350000	"chr18"	46100000	0.931504246926037
"chr18"	45350000	"chr18"	46150000	0.879916722260831
"chr18"	45350000	"chr18"	46200000	0.508455776091058
"chr18"	45350000	"chr18"	46250000	0.68977461067565
"chr18"	45350000	"chr18"	46300000	0.883182410016649
"chr18"	45350000	"chr18"	46350000	0.952889148997184
"chr18"	45400000	"chr18"	45450000	0.450992400713113
"chr18"	45400000	"chr18"	45500000	0.531440009141883
"chr18"	45400000	"chr18"	45550000	0.755056594988862
"chr18"	45400000	"chr18"	45600000	0.915919711543689
"chr18"	45400000	"chr18"	45650000	0.553244039728479
"chr18"	45400000	"chr18"	45700000	0.820082074975772
"chr18"	45400000	"chr18"	45750000	0.51463846637163
"chr18"	45400000	"chr18"	45800000	0.381537068248697
"chr18"	45400000	"chr18"	45850000	0.0501523229524975
"chr18"	45400000	"chr18"	45900000	0.130073533995182
"chr18"	45400000	"chr18"	45950000	0.0898744567496178
"chr18"	45400000	"chr18"	46000000	0.337051843200728
"chr18"	45400000	"chr18"	46050000	0.439275852551608
"chr18"	45400000	"chr18"	46100000	0.688114492283584
"chr18"	45400000	"chr18"	46150000	0.609093410245513
"chr18"	45400000	"chr18"	46200000	0.750689792578364
"chr18"	45400000	"chr18"	46250000	0.627701271131268
"chr18"	45400000	"chr18"	46300000	0.623968814937163
"chr18"	45400000	"chr18"	46350000	0.931369354300132
"chr18"	45400000	"chr18"	46400000	0.599220321490896
"chr18"	45450000	"chr18"	45500000	0.509812861535841
"chr18"	45450000	"chr18"	45550000	0.7191227304666
"chr18"	45450000	"chr18"	45600000	0.616287066820467
"chr18"	45450000	"chr18"	45650000	0.695318397863523
"chr18"	45450000	"chr18"	45700000	0.286103838437364
"chr18"	45450000	"chr18"	45750000	0.435748251502815
"chr18"	45450000	"chr18"	45800000	0.54742938940445
"chr18"	45450000	"chr18"	45850000	0.258055762957648
"chr18"	45450000	"chr18"	45900000	0.242730174463232
"chr18"	45450000	"chr18"	45950000	0.157342511071102
"chr18"	45450000	"chr18"	46000000	0.622492081908114
"chr18"	45450000	"chr18"	46050000	0.641552611903516
"chr18"	45450000	"chr18"	46100000	0.329116570345966
"chr18"	45450000	"chr18"	46150000	0.888035871600178
"chr18"	45450000	"chr18"	46200000	0.89129608776677
"chr18"	45450000	"chr18"	46250000	0.795544184100529
"chr18"	45450000	"chr18"	46300000	0.897501713057438
"chr18"	45450000	"chr18"	46350000	1
"chr18"	45450000	"chr18"	46400000	0.533052919600941
"chr18"	45450000	"chr18"	46450000	0.819993726381005
"chr18"	45500000	"chr18"	45550000	0.252106418951606
"chr18"	45500000	"chr18"	45600000	0.617525260339635
"chr18"	45500000	"chr18"	45650000	0.363558132493004
"chr18"	45500000	"chr18"	45700000	0.687644834732202
"chr18"	45500000	"chr18"	45750000	0.48821884839069
"chr18"	45500000	"chr18"	45800000	0.121251078267928
"chr18"	45500000	"chr18"	45850000	0.228228812826755
"chr18"	45500000	"chr18"	45900000	0.0952339738521549
"chr18"	45500000	"chr18"	45950000	0.0939650241727615
"chr18"	45500000	"chr18"	46000000	0.810960202741509
"chr18"	45500000	"chr18"	46050000	0.879207857142598
"chr18"	45500000	"chr18"	46100000	0.910701557527331
"chr18"	45500000	"chr18"	46150000	0.971690629099153
"chr18"	45500000	"chr18"	46200000	0.967949551704259
"chr18"	45500000	"chr18"	46250000	0.924524843943083
"chr18"	45500000	"chr18"	46300000	0.993718746765071
"chr18"	45500000	"chr18"	46350000	0.951968173040387
"chr18"	45500000	"chr18"	46400000	0.91206412087103
"chr18"	45500000	"chr18"	46450000	0.951902051467532
"chr18"	45500000	"chr18"	46500000	0.935339247948265
"chr18"	45550000	"chr18"	45600000	0.304105206118617
"chr18"	45550000	"chr18"	45650000	0.514794909866313
"chr18"	45550000	"chr18"	45700000	0.366142721124726
"chr18"	45550000	"chr18"	45750000	0.547267903462164
"chr18"	45550000	"chr18"	45800000	0.193178079968843
"chr18"	45550000	"chr18"	45850000	0.21303471248963
"chr18"	45550000	"chr18"	45900000	0.0238525918898726
"chr18"	45550000	"chr18"	45950000	0.0545472284603743
"chr18"	45550000	"chr18"	46000000	0.794555856644662
"chr18"	45550000	"chr18"	46050000	0.370377262430513
"chr18"	45550000	"chr18"	46100000	0.889561180652041
"chr18"	45550000	"chr18"	46150000	0.875331457341532
"chr18"	45550000	"chr18"	46200000	0.724094876985293
"chr18"	45550000	"chr18"	46250000	0.99756810584013
"chr18"	45550000	"chr18"	46300000	0.965346232620933
"chr18"	45550000	"chr18"	46350000	0.945344467917647
"chr18"	45550000	"chr18"	46400000	0.993956496373454
"chr18"	45550000	"chr18"	46450000	0.992414478823644
"chr18"	45550000	"chr18"	46500000	1
"chr18"	45550000	"chr18"	46550000	1
"chr18"	45600000	"chr18"	45650000	0.402337953354576
"chr18"	45600000	"chr18"	45700000	0.316613410039379
"chr18"	45600000	"chr18"	45750000	0.530887105934167
"chr18"	45600000	"chr18"	45800000	0.155561481437952
"chr18"	45600000	"chr18"	45850000	0.346871932510631
"chr18"	45600000	"chr18"	45900000	0.172211175596809
"chr18"	45600000	"chr18"	45950000	0.130399697358282
"chr18"	45600000	"chr18"	46000000	0.893719145076104
"chr18"	45600000	"chr18"	46050000	0.78011565632846
"chr18"	45600000	"chr18"	46100000	0.957962844334288
"chr18"	45600000	"chr18"	46150000	0.937450210961192
"chr18"	45600000	"chr18"	46200000	0.800965160657399
"chr18"	45600000	"chr18"	46250000	0.989453202278368
"chr18"	45600000	"chr18"	46300000	0.805640428679846
"chr18"	45600000	"chr18"	46350000	0.98814616184088
"chr18"	45600000	"chr18"	46400000	1
"chr18"	45600000	"chr18"	46450000	1
"chr18"	45600000	"chr18"	46500000	1
"chr18"	45600000	"chr18"	46550000	0.977251585269497
"chr18"	45600000	"chr18"	46600000	0.89596914736042
"chr18"	45650000	"chr18"	45700000	0.327236301169658
"chr18"	45650000	"chr18"	45750000	0.72876059721644
"chr18"	45650000	"chr18"	45800000	0.430933620828318
"chr18"	45650000	"chr18"	45850000	0.200924008492067
"chr18"	45650000	"chr18"	45900000	0.088721806285517
"chr18"	45650000	"chr18"	45950000	0.268017062625854
"chr18"	45650000	"chr18"	46000000	0.875949309850036
"chr18"	45650000	"chr18"	46050000	0.651723466068558
"chr18"	45650000	"chr18"	46100000	0.973055594625662
"chr18"	45650000	"chr18"	46150000	0.94494049527649
"chr18"	45650000	"chr18"	46200000	0.947804364008069
"chr18"	45650000	"chr18"	46250000	0.965778354412893
"chr18"	45650000	"chr18"	46300000	0.994989125550824
"chr18"	45650000	"chr18"	46350000	0.962421797779587
"chr18"	45650000	"chr18"	46400000	0.992194675553722
"chr18"	45650000	"chr18"	46450000	0.919742167531287
"chr18"	45650000	"chr18"	46500000	0.95072247186587
"chr18"	45650000	"chr18"	46550000	0.932155110086753
"chr18"	45650000	"chr18"	46600000	0.958552995027701
"chr18"	45650000	"chr18"	46650000	0.878153192264779
"chr18"	45700000	"chr18"	45750000	0.444842017027875
"chr18"	45700000	"chr18"	45800000	0.453742304454377
"chr18"	45700000	"chr18"	45850000	0.328458993052467
"chr18"	45700000	"chr18"	45900000	0.0935761978167719
"chr18"	45700000	"chr18"	45950000	0.175293865695759
"chr18"	45700000	"chr18"	46000000	0.860199357044069
"chr18"	45700000	"chr18"	46050000	0.922960144708451
"chr18"	45700000	"chr18"	46100000	0.918966836146807
"chr18"	45700000	"chr18"	46150000	0.852961198871804
"chr18"	45700000	"chr18"	46200000	0.914481421437442
"chr18"	45700000	"chr18"	46250000	0.952255976733364
"chr18"	45700000	"chr18"	46300000	0.98203783064457
"chr18"	45700000	"chr18"	46350000	0.886462974948952
"chr18"	45700000	"chr18"	46400000	1
"chr18"	45700000	"chr18"	46450000	0.969988865236746
"chr18"	45700000	"chr18"	46500000	1
"chr18"	45700000	"chr18"	46550000	0.825819196639345
"chr18"	45700000	"chr18"	46600000	0.65474676264847
"chr18"	45700000	"chr18"	46650000	0.341364780472582
"chr18"	45700000	"chr18"	46700000	0.527798992884837
"chr18"	45750000	"chr18"	45800000	0.577233461110334
"chr18"	45750000	"chr18"	45850000	0.424047730093322
"chr18"	45750000	"chr18"	45900000	0.494523190195929
"chr18"	45750000	"chr18"	45950000	0.26939394860756
"chr18"	45750000	"chr18"	46000000	1
"chr18"	45750000	"chr18"	46050000	0.772489291247843
"chr18"	45750000	"chr18"	46100000	0.969772731416182
"chr18"	45750000	"chr18"	46150000	0.738919677740034
"chr18"	45750000	"chr18"	46200000	0.777902471970123
"chr18"	45750000	"chr18"	46250000	0.950977042505323
"chr18"	45750000	"chr18"	46300000	0.932589684937657
"chr18"	45750000	"chr18"	46350000	1
"chr18"	45750000	"chr18"	46400000	0.957350336712623
"chr18"	45750000	"chr18"	46450000	0.726456277046414
"chr18"	45750000	"chr18"	46500000	1
"chr18"	45750000	"chr18"	46550000	0.960774520701315
"chr18"	45750000	"chr18"	46600000	0.946787731598337
"chr18"	45750000	"chr18"	46650000	0.851255430140467
"chr18"	45750000	"chr18"	46700000	0.98531669413547
"chr18"	45750000	"chr18"	46750000	0.551966372749709
"chr18"	45800000	"chr18"	45850000	0.328184577439193
"chr18"	45800000	"chr18"	45900000	0.307391335329025
"chr18"	45800000	"chr18"	45950000	0.452582805442537
"chr18"	45800000	"chr18"	46000000	0.982487397805754
"chr18"	45800000	"chr18"	46050000	0.856679521410231
"chr18"	45800000	"chr18"	46100000	0.789413569477295
"chr18"	45800000	"chr18"	46150000	0.885541820484689
"chr18"	45800000	"chr18"	46200000	0.970303140584711
"chr18"	45800000	"chr18"	46250000	0.958003234331945
"chr18"	45800000	"chr18"	46300000	0.963410141465399
"chr18"	45800000	"chr18"	46350000	0.949231249214582
"chr18"	45800000	"chr18"	46400000	0.997046317066079
"chr18"	45800000	"chr18"	46450000	0.895823700586873
"chr18"	45800000	"chr18"	46500000	0.925595988103805
"chr18"	45800000	"chr18"	46550000	0.950765985240877
"chr18"	45800000	"chr18"	46600000	0.96441012481587
"chr18"	45800000	"chr18"	46650000	0.85880095292048
"chr18"	45800000	"chr18"	46700000	0.845331736475704
"chr18"	45800000	"chr18"	46750000	0.50184259418649
"chr18"	45800000	"chr18"	46800000	0.746594606168136
"chr18"	45850000	"chr18"	45900000	0.302939943779027
"chr18"	45850000	"chr18"	45950000	0.474426242818613
"chr18"	45850000	"chr18"	46000000	0.882472576212013
"chr18"	45850000	"chr18"	46050000	0.950009494488225
"chr18"	45850000	"chr18"	46100000	0.750968418366656
"chr18"	45850000	"chr18"	46150000	0.887365335187814
"chr18"	45850000	"chr18"	46200000	0.848513805266105
"chr18"	45850000	"chr18"	46250000	0.985929055779649
"chr18"	45850000	"chr18"	46300000	0.787186620293897
"chr18"	45850000	"chr18"	46350000	0.917478802499869
"chr18"	45850000	"chr18"	46400000	0.964546566590828
"chr18"	45850000	"chr18"	46450000	0.988858888613738
"chr18"	45850000	"chr18"	46500000	1
"chr18"	45850000	"chr18"	46550000	0.96899745747365
"chr18"	45850000	"chr18"	46600000	0.988782391816807
"chr18"	45850000	"chr18"	46650000	0.799405972072378
"chr18"	45850000	"chr18"	46700000	0.594247606573319
"chr18"	45850000	"chr18"	46750000	0.753047389800125
"chr18"	45850000	"chr18"	46800000	0.755706512560777
"chr18"	45850000	"chr18"	46850000	0.568771449397679
"chr18"	45900000	"chr18"	45950000	0.229025044521478
"chr18"	45900000	"chr18"	46000000	0.979268126313075
"chr18"	45900000	"chr18"	46050000	0.817119786223749
"chr18"	45900000	"chr18"	46100000	0.594242792912021
"chr18"	45900000	"chr18"	46150000	0.679810986577093
"chr18"	45900000	"chr18"	46200000	0.759470166888942
"chr18"	45900000	"chr18"	46250000	0.746467503548704
"chr18"	45900000	"chr18"	46300000	0.693479723798013
"chr18"	45900000	"chr18"	46350000	0.969237891271215
"chr18"	45900000	"chr18"	46400000	0.685290600027536
"chr18"	45900000	"chr18"	46450000	0.582118901292664
"chr18"	45900000	"chr18"	46500000	0.976016688597473
"chr18"	45900000	"chr18"	46550000	0.533813039607432
"chr18"	45900000	"chr18"	46600000	0.58344573287272
"chr18"	45900000	"chr18"	46650000	0.653820306573831
"chr18"	45900000	"chr18"	46700000	0.727929913060734
"chr18"	45900000	"chr18"	46750000	0.698040543309889
"chr18"	45900000	"chr18"	46800000	0.88539784191325
"chr18"	45900000	"chr18"	46850000	0.853666107814575
"chr18"	45900000	"chr18"	46900000	0.264883987536356
"chr18"	45950000	"chr18"	46000000	0.699138649704608
"chr18"	45950000	"chr18"	46050000	0.60494971872721
"chr18"	45950000	"chr18"	46100000	0.627586360278717
"chr18"	45950000	"chr18"	46150000	0.397859165695257
"chr18"	45950000	"chr18"	46200000	0.290587087168636
"chr18"	45950000	"chr18"	46250000	0.32518072438425
"chr18"	45950000	"chr18"	46300000	0.168517278344815
"chr18"	45950000	"chr18"	46350000	0.714786115340438
"chr18"	45950000	"chr18"	46400000	0.291668404695739
"chr18"	45950000	"chr18"	46450000	0.436650756213362
"chr18"	45950000	"chr18"	46500000	0.587012534153049
"chr18"	45950000	"chr18"	46550000	0.395355421676956
"chr18"	45950000	"chr18"	46600000	0.55582978027947
"chr18"	45950000	"chr18"	46650000	0.182063753183619
"chr18"	45950000	"chr18"	46700000	0.262594727746258
"chr18"	45950000	"chr18"	46750000	0.199258392352286
"chr18"	45950000	"chr18"	46800000	0.0937274146663329
"chr18"	45950000	"chr18"	46850000	0.535602299695346
"chr18"	45950000	"chr18"	46900000	0.161456047117551
"chr18"	45950000	"chr18"	46950000	0.323922297561833
"chr18"	46000000	"chr18"	46050000	0.282468981458025
"chr18"	46000000	"chr18"	46100000	0.231074477793908
"chr18"	46000000	"chr18"	46150000	0.329028445548458
"chr18"	46000000	"chr18"	46200000	0.329232052080175
"chr18"	46000000	"chr18"	46250000	0.351917439216347
"chr18"	46000000	"chr18"	46300000	0.103114034631949
"chr18"	46000000	"chr18"	46350000	0.0749587194069526
"chr18"	46000000	"chr18"	46400000	0.330781617773351
"chr18"	46000000	"chr18"	46450000	0.134332027704209
"chr18"	46000000	"chr18"	46500000	0.351530660066603
"chr18"	46000000	"chr18"	46550000	0.19994386492052
"chr18"	46000000	"chr18"	46600000	0.396917968156552
"chr18"	46000000	"chr18"	46650000	0.52803004776444
"chr18"	46000000	"chr18"	46700000	0.0673970410294069
"chr18"	46000000	"chr18"	46750000	0.104554617633167
"chr18"	46000000	"chr18"	46800000	0.160903171454657
"chr18"	46000000	"chr18"	46850000	0.0594763625647631
"chr18"	46000000	"chr18"	46900000	0.0122946047823192
"chr18"	46000000	"chr18"	46950000	0.0180140591418232
"chr18"	46000000	"chr18"	47000000	0.158795198799201
"chr18"	46050000	"chr18"	46100000	0.132936493106584
"chr18"	46050000	"chr18"	46150000	0.274989987848103
"chr18"	46050000	"chr18"	46200000	0.239177295666087
"chr18"	46050000	"chr18"	46250000	0.16512987771324
"chr18"	46050000	"chr18"	46300000	0.23977068905525
"chr18"	46050000	"chr18"	46350000	0.18930526827881
"chr18"	46050000	"chr18"	46400000	0.283337039902387
"chr18"	46050000	"chr18"	46450000	0.149336232133339
"chr18"	46050000	"chr18"	46500000	0.69233383309205
"chr18"	46050000	"chr18"	46550000	0.593798254494586
"chr18"	46050000	"chr18"	46600000	0.204435580506958
"chr18"	46050000	"chr18"	46650000	0.384314789716463
"chr18"	46050000	"chr18"	46700000	0.164990005610446
"chr18"	46050000	"chr18"	46750000	0.137274971541931
"chr18"	46050000	"chr18"	46800000	0.105610622547133
"chr18"	46050000	"chr18"	46850000	0.336671582103488
"chr18"	46050000	"chr18"	46900000	0.155968165788222
"chr18"	46050000	"chr18"	46950000	0.164208092539084
"chr18"	46050000	"chr18"	47000000	0.102624179737933
"chr18"	46050000	"chr18"	47050000	0.542813708598299
"chr18"	46100000	"chr18"	46150000	0.2267242408087
"chr18"	46100000	"chr18"	46200000	0.73669610946592
"chr18"	46100000	"chr18"	46250000	0.826631313846793
"chr18"	46100000	"chr18"	46300000	0.678333134085872
"chr18"	46100000	"chr18"	46350000	0.808875073175209
"chr18"	46100000	"chr18"	46400000	0.575680915035728
"chr18"	46100000	"chr18"	46450000	0.214304276574779
"chr18"	46100000	"chr18"	46500000	0.179194016836876
"chr18"	46100000	"chr18"	46550000	0.121683905321448
"chr18"	46100000	"chr18"	46600000	0.377198087613858
"chr18"	46100000	"chr18"	46650000	0.153979512184323
"chr18"	46100000	"chr18"	46700000	0.0745124814787468
"chr18"	46100000	"chr18"	46750000	0.139438087968921
"chr18"	46100000	"chr18"	46800000	0.0598190966220464
"chr18"	46100000	"chr18"	46850000	0.0769533464089495
"chr18"	46100000	"chr18"	46900000	0.214047022458871
